序號,答案
20240524094001,1051.83
20240524095001,1659.61
20240524100001,2247.77
20240524101001,1784.16
20240524102001,1816.81
20240524103001,2286.34
20240524104001,2093.71
20240524105001,1746.3
20240524110001,1449.39
20240524111001,1058.8
20240524112001,-433.25
20240524113001,-496.21
20240524114001,-294.98
20240524115001,-39.02
20240524120001,14.2
20240524121001,46.2
20240524122001,137.14
20240524123001,130.0
20240524124001,388.88
20240524125001,670.41
20240524130001,596.57
20240524131001,756.47
20240524132001,743.66
20240524133001,742.55
20240524134001,682.79
20240524135001,1077.63
20240524140001,1790.42
20240524141001,2390.06
20240524142001,1927.11
20240524143001,1830.67
20240524144001,2262.95
20240524145001,2106.64
20240524150001,1811.91
20240524151001,1606.83
20240524152001,1195.16
20240524153001,-454.55
20240524154001,-496.61
20240524155001,-312.94
20240524160001,-102.29
20240524161001,-90.85
20240524162001,-116.9
20240524163001,-39.81
20240524164001,46.75
20240524165001,196.51
20240623090001,2496.69
20240623091001,2942.29
20240623092001,3100.23
20240623093001,2443.23
20240623094001,3566.23
20240623095001,4241.67
20240623100001,4131.68
20240623101001,5172.39
20240623102001,4890.24
20240623103001,5765.27
20240623104001,5667.36
20240623105001,4430.48
20240623110001,2887.57
20240623111001,891.76
20240623112001,173.23
20240623113001,41.43
20240623114001,770.66
20240623115001,2160.33
20240623120001,2751.84
20240623121001,858.51
20240623122001,1430.01
20240623123001,848.33
20240623124001,1704.21
20240623125001,2423.41
20240623130001,759.56
20240623131001,1687.81
20240623132001,450.13
20240623133001,1340.37
20240623134001,1929.14
20240623135001,319.81
20240623140001,2159.05
20240623141001,66.89
20240623142001,1602.69
20240623143001,1753.2
20240623144001,122.64
20240623145001,2536.12
20240623150001,-441.5
20240623151001,1988.27
20240623152001,1412.33
20240623153001,20.09
20240623154001,2859.19
20240623155001,-936.7
20240623160001,2189.07
20240623161001,939.76
20240623162001,80.55
20240623163001,3339.94
20240623164001,-1311.53
20240623165001,2302.75
20240627090001,1740.06
20240627091001,2065.77
20240627092001,2507.18
20240627093001,3096.51
20240627094001,3577.35
20240627095001,3981.99
20240627100001,4473.44
20240627101001,4777.2
20240627102001,4799.37
20240627103001,4907.48
20240627104001,4700.11
20240627105001,5366.33
20240627110001,4441.38
20240627111001,3393.65
20240627112001,-626.07
20240627113001,-244.54
20240627114001,-196.62
20240627115001,-353.86
20240627120001,-124.44
20240627121001,-102.0
20240627122001,134.44
20240627123001,234.65
20240627124001,271.28
20240627125001,622.49
20240627130001,1503.57
20240627131001,2034.54
20240627132001,2571.69
20240627133001,2348.6
20240627134001,2931.66
20240627135001,3321.4
20240627140001,3862.36
20240627141001,4563.21
20240627142001,5014.57
20240627143001,5617.55
20240627144001,6167.49
20240627145001,6702.2
20240627150001,5999.96
20240627151001,3749.92
20240627152001,452.43
20240627153001,-114.47
20240627154001,68.84
20240627155001,584.55
20240627160001,2137.6
20240627161001,2830.3
20240627162001,885.94
20240627163001,1467.74
20240627164001,861.26
20240627165001,1737.71
20240713090001,2175.58
20240713091001,2494.04
20240713092001,2781.18
20240713093001,3039.25
20240713094001,693.84
20240713095001,1207.74
20240713100001,1555.89
20240713101001,2028.64
20240713102001,2704.33
20240713103001,646.78
20240713104001,1662.9
20240713105001,3649.34
20240713110001,5769.49
20240713111001,675.78
20240713112001,-435.36
20240713113001,-371.07
20240713114001,-595.41
20240713115001,-436.21
20240713120001,-170.11
20240713121001,-273.44
20240713122001,-266.01
20240713123001,-189.92
20240713124001,-180.6
20240713125001,-122.94
20240713130001,-145.58
20240713131001,-172.55
20240713132001,-173.08
20240713133001,-208.41
20240713134001,-309.18
20240713135001,-289.98
20240713140001,-106.69
20240713141001,111.89
20240713142001,79.11
20240713143001,-138.08
20240713144001,-195.36
20240713145001,122.38
20240713150001,438.29
20240713151001,4.14
20240713152001,2075.29
20240713153001,1614.44
20240713154001,2486.74
20240713155001,2327.96
20240713160001,2329.94
20240713161001,592.35
20240713162001,847.28
20240713163001,660.21
20240713164001,1469.51
20240713165001,2307.74
20240715090001,1619.67
20240715091001,2021.04
20240715092001,2876.04
20240715093001,3745.01
20240715094001,4436.28
20240715095001,4760.32
20240715100001,3654.41
20240715101001,4457.52
20240715102001,4599.35
20240715103001,4632.94
20240715104001,5512.06
20240715105001,5479.8
20240715110001,5374.44
20240715111001,-807.49
20240715112001,-252.82
20240715113001,-153.11
20240715114001,-366.43
20240715115001,-261.13
20240715120001,-148.08
20240715121001,-53.28
20240715122001,-51.93
20240715123001,16.22
20240715124001,-22.67
20240715125001,-63.46
20240715130001,-78.41
20240715131001,72.32
20240715132001,203.02
20240715133001,190.94
20240715134001,230.83
20240715135001,188.54
20240715140001,150.03
20240715141001,143.38
20240715142001,134.92
20240715143001,121.03
20240715144001,142.62
20240715145001,156.3
20240715150001,227.9
20240715151001,-470.33
20240715152001,-356.55
20240715153001,-419.28
20240715154001,-230.31
20240715155001,-153.02
20240715160001,-90.52
20240715161001,82.17
20240715162001,202.7
20240715163001,307.33
20240715164001,227.89
20240715165001,249.06
20240927090004,1509.08
20240927091004,2557.32
20240927092004,3984.58
20240927093004,6457.76
20240927094004,5686.36
20240927095004,5869.81
20240927100004,9403.46
20240927101004,6939.82
20240927102004,8739.81
20240927103004,6106.99
20240927104004,2734.9
20240927105004,483.46
20240927110004,404.41
20240927111004,1977.42
20240927112004,2614.7
20240927113004,891.28
20240927114004,1603.21
20240927115004,863.4
20240927120004,1654.12
20240927121004,2341.31
20240927122004,681.8
20240927123004,1687.81
20240927124004,450.13
20240927125004,1340.37
20240927130004,1929.14
20240927131004,319.81
20240927132004,2159.05
20240927133004,66.89
20240927134004,1602.69
20240927135004,1753.2
20240927140004,122.64
20240927141004,2536.12
20240927142004,-441.5
20240927143004,1988.27
20240927144004,1412.33
20240927145004,20.09
20240927150004,2859.19
20240927151004,-936.7
20240927152004,2189.07
20240927153004,939.76
20240927154004,80.55
20240927155004,3339.94
20240927160004,-1311.53
20240927161004,2302.75
20240927162004,464.03
20240927163004,296.74
20240927164004,3934.5
20240927165004,-1437.02
20241018090004,4903.78
20241018091004,5610.23
20241018092004,6219.64
20241018093004,6899.23
20241018094004,7671.37
20241018095004,7919.21
20241018100004,7781.22
20241018101004,7406.68
20241018102004,8757.77
20241018103004,10078.27
20241018104004,-456.73
20241018105004,-462.82
20241018110004,-515.27
20241018111004,-168.02
20241018112004,-171.06
20241018113004,-115.51
20241018114004,-44.4
20241018115004,-18.08
20241018120004,11.07
20241018121004,23.97
20241018122004,-14.31
20241018123004,-17.86
20241018124004,1.27
20241018125004,13.21
20241018130004,29.29
20241018131004,40.38
20241018132004,63.45
20241018133004,54.82
20241018134004,81.2
20241018135004,80.88
20241018140004,1924.68
20241018141004,1733.99
20241018142004,2450.25
20241018143004,2382.73
20241018144004,2448.04
20241018145004,696.74
20241018150004,854.99
20241018151004,675.5
20241018152004,1474.44
20241018153004,2263.65
20241018154004,883.09
20241018155004,1687.81
20241018160004,450.13
20241018161004,1340.37
20241018162004,1929.14
20241018163004,319.81
20241018164004,2159.05
20241018165004,66.89
20240918090007,596.61
20240918091007,487.19
20240918092007,604.17
20240918093007,752.92
20240918094007,486.89
20240918095007,396.46
20240918100007,302.08
20240918101007,234.95
20240918102007,21.17
20240918103007,-20.22
20240918104007,-16.92
20240918105007,1739.88
20240918110007,1819.56
20240918111007,2386.05
20240918112007,2312.18
20240918113007,2408.29
20240918114007,741.86
20240918115007,881.32
20240918120007,703.35
20240918121007,1493.54
20240918122007,2232.56
20240918123007,877.59
20240918124007,1687.81
20240918125007,450.13
20240918130007,1340.37
20240918131007,1929.14
20240918132007,319.81
20240918133007,2159.05
20240918134007,66.89
20240918135007,1602.69
20240918140007,1753.2
20240918141007,122.64
20240918142007,2536.12
20240918143007,-441.5
20240918144007,1988.27
20240918145007,1412.33
20240918150007,20.09
20240918151007,2859.19
20240918152007,-936.7
20240918153007,2189.07
20240918154007,939.76
20240918155007,80.55
20240918160007,3339.94
20240918161007,-1311.53
20240918162007,2302.75
20240918163007,464.03
20240918164007,296.74
20240918165007,3934.5
20240920090007,6564.38
20240920091007,7062.69
20240920092007,7940.74
20240920093007,8216.36
20240920094007,9296.44
20240920095007,10307.56
20240920100007,10120.89
20240920101007,11173.51
20240920102007,12414.4
20240920103007,14149.33
20240920104007,14088.16
20240920105007,-382.35
20240920110007,-286.63
20240920111007,-254.83
20240920112007,-276.76
20240920113007,-155.35
20240920114007,-56.63
20240920115007,-26.54
20240920120007,68.5
20240920121007,-35.99
20240920122007,-172.19
20240920123007,116.93
20240920124007,192.12
20240920125007,267.93
20240920130007,233.31
20240920131007,73.09
20240920132007,599.86
20240920133007,783.93
20240920134007,1914.15
20240920135007,1531.99
20240920140007,1005.57
20240920141007,2401.19
20240920142007,376.94
20240920143007,861.97
20240920144007,1567.78
20240920145007,2232.24
20240920150007,2878.75
20240920151007,1002.17
20240920152007,1518.31
20240920153007,1305.18
20240920154007,2278.53
20240920155007,2537.52
20240920160007,687.81
20240920161007,1687.81
20240920162007,450.13
20240920163007,1340.37
20240920164007,1929.14
20240920165007,319.81
20241016090007,7250.18
20241016091007,9101.99
20241016092007,9489.79
20241016093007,10100.1
20241016094007,12313.73
20241016095007,11391.98
20241016100007,10084.73
20241016101007,10904.81
20241016102007,11289.95
20241016103007,10591.75
20241016104007,10585.7
20241016105007,-559.61
20241016110007,-545.8
20241016111007,-195.1
20241016112007,115.92
20241016113007,-256.15
20241016114007,-44.38
20241016115007,-43.63
20241016120007,-63.93
20241016121007,8.21
20241016122007,63.04
20241016123007,123.69
20241016124007,38.7
20241016125007,26.52
20241016130007,41.92
20241016131007,105.19
20241016132007,178.56
20241016133007,267.24
20241016134007,216.75
20241016135007,199.86
20241016140007,213.11
20241016141007,179.97
20241016142007,1864.58
20241016143007,1721.1
20241016144007,2392.17
20241016145007,2330.61
20241016150007,2332.54
20241016151007,626.43
20241016152007,812.52
20241016153007,673.06
20241016154007,1470.74
20241016155007,2289.92
20241016160007,865.54
20241016161007,1687.81
20241016162007,450.13
20241016163007,1340.37
20241016164007,1929.14
20241016165007,319.81
20240922090008,154.91
20240922091008,279.4
20240922092008,406.72
20240922093008,615.32
20240922094008,740.54
20240922095008,868.61
20240922100008,919.77
20240922101008,941.47
20240922102008,960.44
20240922103008,993.9
20240922104008,-669.63
20240922105008,-469.18
20240922110008,-341.92
20240922111008,-137.92
20240922112008,-123.88
20240922113008,-74.73
20240922114008,-72.0
20240922115008,-47.13
20240922120008,65.74
20240922121008,105.81
20240922122008,162.7
20240922123008,357.47
20240922124008,547.1
20240922125008,932.21
20240922130008,1149.57
20240922131008,1274.83
20240922132008,1586.18
20240922133008,1453.37
20240922134008,1553.13
20240922135008,2055.0
20240922140008,1749.85
20240922141008,1348.68
20240922142008,1117.21
20240922143008,1185.59
20240922144008,1580.91
20240922145008,1869.93
20240922150008,747.63
20240922151008,1353.4
20240922152008,622.26
20240922153008,1340.6
20240922154008,2182.22
20240922155008,636.15
20240922160008,1687.81
20240922161008,450.13
20240922162008,1340.37
20240922163008,1929.14
20240922164008,319.81
20240922165008,2159.05
20240928090008,-21.98
20240928091008,335.02
20240928092008,339.15
20240928093008,418.25
20240928094008,437.01
20240928095008,331.99
20240928100008,762.44
20240928101008,955.51
20240928102008,959.05
20240928103008,921.59
20240928104008,-611.98
20240928105008,-372.13
20240928110008,-344.29
20240928111008,-166.72
20240928112008,-225.17
20240928113008,-169.11
20240928114008,-21.48
20240928115008,-75.12
20240928120008,-219.87
20240928121008,61.59
20240928122008,490.66
20240928123008,213.18
20240928124008,975.86
20240928125008,772.97
20240928130008,1319.57
20240928131008,959.3
20240928132008,779.84
20240928133008,3509.83
20240928134008,2264.22
20240928135008,7116.06
20240928140008,3172.44
20240928141008,1483.87
20240928142008,-439.91
20240928143008,-563.06
20240928144008,-276.81
20240928145008,-163.54
20240928150008,-137.5
20240928151008,-294.1
20240928152008,62.97
20240928153008,-29.17
20240928154008,-164.03
20240928155008,-181.64
20240928160008,166.29
20240928161008,-14.6
20240928162008,763.6
20240928163008,595.07
20240928164008,853.84
20240928165008,941.97
20241011090008,239.76
20241011091008,299.02
20241011092008,783.77
20241011093008,332.05
20241011094008,752.27
20241011095008,551.34
20241011100008,586.01
20241011101008,630.21
20241011102008,1458.53
20241011103008,1621.54
20241011104008,1840.51
20241011105008,1990.72
20241011110008,2050.32
20241011111008,1943.45
20241011112008,530.72
20241011113008,838.47
20241011114008,769.57
20241011115008,1576.08
20241011120008,2474.41
20241011121008,620.27
20241011122008,1687.81
20241011123008,450.13
20241011124008,1340.37
20241011125008,1929.14
20241011130008,319.81
20241011131008,2159.05
20241011132008,66.89
20241011133008,1602.69
20241011134008,1753.2
20241011135008,122.64
20241011140008,2536.12
20241011141008,-441.5
20241011142008,1988.27
20241011143008,1412.33
20241011144008,20.09
20241011145008,2859.19
20241011150008,-936.7
20241011151008,2189.07
20241011152008,939.76
20241011153008,80.55
20241011154008,3339.94
20241011155008,-1311.53
20241011160008,2302.75
20241011161008,464.03
20241011162008,296.74
20241011163008,3934.5
20241011164008,-1437.02
20241011165008,2498.5
20241016090008,7250.18
20241016091008,9101.99
20241016092008,9489.79
20241016093008,10100.1
20241016094008,12313.73
20241016095008,11391.98
20241016100008,10084.73
20241016101008,10904.81
20241016102008,11289.95
20241016103008,10591.75
20241016104008,10585.7
20241016105008,-559.61
20241016110008,-545.8
20241016111008,-195.1
20241016112008,115.92
20241016113008,-256.15
20241016114008,-44.38
20241016115008,-43.63
20241016120008,-63.93
20241016121008,8.21
20241016122008,63.04
20241016123008,123.69
20241016124008,38.7
20241016125008,26.52
20241016130008,41.92
20241016131008,105.19
20241016132008,178.56
20241016133008,267.24
20241016134008,216.75
20241016135008,199.86
20241016140008,213.11
20241016141008,179.97
20241016142008,1864.58
20241016143008,1721.1
20241016144008,2392.17
20241016145008,2330.61
20241016150008,2332.54
20241016151008,626.43
20241016152008,812.52
20241016153008,673.06
20241016154008,1470.74
20241016155008,2289.92
20241016160008,865.54
20241016161008,1687.81
20241016162008,450.13
20241016163008,1340.37
20241016164008,1929.14
20241016165008,319.81
20241018090008,4903.78
20241018091008,5610.23
20241018092008,6219.64
20241018093008,6899.23
20241018094008,7671.37
20241018095008,7919.21
20241018100008,7781.22
20241018101008,7406.68
20241018102008,8757.77
20241018103008,10078.27
20241018104008,-456.73
20241018105008,-462.82
20241018110008,-515.27
20241018111008,-168.02
20241018112008,-171.06
20241018113008,-115.51
20241018114008,-44.4
20241018115008,-18.08
20241018120008,11.07
20241018121008,23.97
20241018122008,-14.31
20241018123008,-17.86
20241018124008,1.27
20241018125008,13.21
20241018130008,29.29
20241018131008,40.38
